batter_id,batter_name,year,team,avg,G,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HBP,SO,GDP,SLG,OBP,E,height/weight,year_born,position,career,starting_salary,OPS,height,weight,BMI,birth_year,age,position_group,career_years,career_group,HR_per_AB,batter_type,CV,std_daily_avg,games_count
64,김지수,2015,넥센,0.235,104,132,23,31,7,0,0,38,13,2,1,9,2,27,2,0.288,0.292,2,180cm/81kg,1986년 08월 23일,내야수(우투우타),서일초(서초리틀)-서울경원중-중앙고-동국대-히어로즈-넥센-경찰,4000만원,0.58,180.0,81.0,25.0,1986.0,30.0,내야수,10,6년차 이상,0.0,안타형,1.4942203267736387,0.3175218194393982,64
67,김태균,2001,한화,0.335,88,245,51,82,13,2,20,159,54,2,0,40,4,72,4,0.649,0.436,3,185cm/110kg,1982년 05월 29일,내야수(우투우타),천안남산초-천안북중-북일고-(대전대),16000만원,1.085,185.0,110.0,32.14024835646457,1982.0,20.0,내야수,18,6년차 이상,0.08163265306122448,장타형,0.9375962189384005,0.32779099183669963,85
67,김태균,2002,한화,0.255,105,298,25,76,11,0,7,108,34,2,1,41,2,103,13,0.362,0.347,11,185cm/110kg,1982년 05월 29일,내야수(우투우타),천안남산초-천안북중-북일고-(대전대),16000만원,0.7090000000000001,185.0,110.0,32.14024835646457,1982.0,21.0,내야수,18,6년차 이상,0.02348993288590604,안타형,1.1386704034117152,0.2746205090581195,102
67,김태균,2003,한화,0.319,133,479,67,153,24,2,31,274,95,3,2,79,9,106,13,0.5720000000000001,0.424,6,185cm/110kg,1982년 05월 29일,내야수(우투우타),천안남산초-천안북중-북일고-(대전대),16000만원,0.996,185.0,110.0,32.14024835646457,1982.0,22.0,내야수,18,6년차 이상,0.06471816283924843,장타형,0.7561985370754508,0.2370758797422152,132
67,김태균,2004,한화,0.3229999999999999,129,473,76,153,26,1,23,250,106,2,1,70,6,99,11,0.529,0.412,7,185cm/110kg,1982년 05월 29일,내야수(우투우타),천안남산초-천안북중-북일고-(대전대),16000만원,0.941,185.0,110.0,32.14024835646457,1982.0,23.0,내야수,18,6년차 이상,0.048625792811839326,장타형,0.8510772742210918,0.2635700550785474,129
67,김태균,2005,한화,0.317,124,461,73,146,33,2,23,252,100,3,1,60,6,73,20,0.547,0.401,5,185cm/110kg,1982년 05월 29일,내야수(우투우타),천안남산초-천안북중-북일고-(대전대),16000만원,0.948,185.0,110.0,32.14024835646457,1982.0,24.0,내야수,18,6년차 이상,0.049891540130151846,장타형,0.8075667467039791,0.24194174484586692,123
67,김태균,2006,한화,0.291,124,423,66,123,27,0,13,189,73,2,0,82,2,89,18,0.447,0.405,3,185cm/110kg,1982년 05월 29일,내야수(우투우타),천안남산초-천안북중-북일고-(대전대),16000만원,0.8520000000000001,185.0,110.0,32.14024835646457,1982.0,25.0,내야수,18,6년차 이상,0.030732860520094562,장타형,0.9160305778740865,0.26089634334881573,124
67,김태균,2007,한화,0.29,118,393,62,114,13,0,21,190,85,2,1,90,2,70,13,0.483,0.42,4,185cm/110kg,1982년 05월 29일,내야수(우투우타),천안남산초-천안북중-북일고-(대전대),16000만원,0.903,185.0,110.0,32.14024835646457,1982.0,26.0,내야수,18,6년차 이상,0.05343511450381679,장타형,0.9481771626748459,0.27735521241519856,118
67,김태균,2008,한화,0.324,115,410,81,133,27,1,31,255,92,2,0,64,5,67,8,0.622,0.417,3,185cm/110kg,1982년 05월 29일,내야수(우투우타),천안남산초-천안북중-북일고-(대전대),16000만원,1.039,185.0,110.0,32.14024835646457,1982.0,27.0,내야수,18,6년차 이상,0.07560975609756097,장타형,0.8051049325937724,0.2569508871128955,114
67,김태균,2009,한화,0.33,95,336,63,111,15,0,19,183,62,0,0,45,6,71,12,0.545,0.416,1,185cm/110kg,1982년 05월 29일,내야수(우투우타),천안남산초-천안북중-북일고-(대전대),16000만원,0.961,185.0,110.0,32.14024835646457,1982.0,28.0,내야수,18,6년차 이상,0.05654761904761905,장타형,0.8213452416233452,0.2656265462271244,94
67,김태균,2012,한화,0.363,126,416,61,151,24,0,16,223,80,3,1,81,11,69,11,0.536,0.474,2,185cm/110kg,1982년 05월 29일,내야수(우투우타),천안남산초-천안북중-북일고-(대전대),16000만원,1.01,185.0,110.0,32.14024835646457,1982.0,31.0,내야수,18,6년차 이상,0.038461538461538464,장타형,0.7900830250008671,0.28321759229528437,126
67,김태균,2013,한화,0.319,101,345,41,110,24,0,10,164,52,0,3,73,8,67,14,0.475,0.444,1,185cm/110kg,1982년 05월 29일,내야수(우투우타),천안남산초-천안북중-북일고-(대전대),16000만원,0.919,185.0,110.0,32.14024835646457,1982.0,32.0,내야수,18,6년차 이상,0.028985507246376812,장타형,0.8161937201306227,0.2563063777901939,101
67,김태균,2014,한화,0.365,118,422,66,154,30,0,18,238,84,0,2,70,11,73,18,0.564,0.463,3,185cm/110kg,1982년 05월 29일,내야수(우투우타),천안남산초-천안북중-북일고-(대전대),16000만원,1.027,185.0,110.0,32.14024835646457,1982.0,33.0,내야수,18,6년차 이상,0.04265402843601896,장타형,0.7117073514466126,0.25683789307148236,118
67,김태균,2015,한화,0.316,133,408,61,129,28,0,21,220,104,3,1,98,12,80,19,0.539,0.457,9,185cm/110kg,1982년 05월 29일,내야수(우투우타),천안남산초-천안북중-북일고-(대전대),16000만원,0.996,185.0,110.0,32.14024835646457,1982.0,34.0,내야수,18,6년차 이상,0.051470588235294115,장타형,0.8940097331869319,0.2889938439836826,129
67,김태균,2016,한화,0.365,144,529,94,193,39,0,23,301,136,1,0,108,9,97,11,0.569,0.475,4,185cm/110kg,1982년 05월 29일,내야수(우투우타),천안남산초-천안북중-북일고-(대전대),16000만원,1.044,185.0,110.0,32.14024835646457,1982.0,35.0,내야수,18,6년차 이상,0.043478260869565216,장타형,0.7571474319308934,0.28368445988579577,143
67,김태균,2017,한화,0.34,94,356,51,121,22,0,17,194,76,0,0,43,4,56,13,0.545,0.413,1,185cm/110kg,1982년 05월 29일,내야수(우투우타),천안남산초-천안북중-북일고-(대전대),16000만원,0.958,185.0,110.0,32.14024835646457,1982.0,36.0,내야수,18,6년차 이상,0.047752808988764044,장타형,0.7706179850093913,0.2582390056148492,94
67,김태균,2018,한화,0.315,73,254,25,80,11,0,10,121,34,0,1,13,4,56,7,0.476,0.358,2,185cm/110kg,1982년 05월 29일,내야수(우투우타),천안남산초-천안북중-북일고-(대전대),16000만원,0.8340000000000001,185.0,110.0,32.14024835646457,1982.0,37.0,내야수,18,6년차 이상,0.03937007874015748,장타형,0.8697071790376907,0.2710388811384584,73
69,김태완,2008,한화,0.266,124,383,44,102,16,0,23,187,73,0,1,50,11,78,9,0.488,0.362,1,189cm/105kg,1984년 01월 27일,내야수(우투우타),양목초-신월중-중앙고-성균관대-한화,11000만원,0.85,189.0,105.0,29.394473838918284,1984.0,25.0,내야수,13,6년차 이상,0.06005221932114883,장타형,1.1307937408911666,0.297708375950097,120
69,김태완,2009,한화,0.289,112,360,62,104,17,2,23,194,68,1,1,72,11,89,6,0.539,0.419,1,189cm/105kg,1984년 01월 27일,내야수(우투우타),양목초-신월중-중앙고-성균관대-한화,11000만원,0.958,189.0,105.0,29.394473838918284,1984.0,26.0,내야수,13,6년차 이상,0.06388888888888888,장타형,0.9208642587890243,0.25911405720279757,111
69,김태완,2010,한화,0.265,116,370,62,98,13,0,15,156,62,7,6,86,13,99,9,0.422,0.418,2,189cm/105kg,1984년 01월 27일,내야수(우투우타),양목초-신월중-중앙고-성균관대-한화,11000만원,0.84,189.0,105.0,29.394473838918284,1984.0,27.0,내야수,13,6년차 이상,0.04054054054054054,장타형,1.014549537687755,0.25912544478662397,114
69,김태완,2013,한화,0.229,93,279,24,64,13,0,3,86,23,1,2,33,7,78,8,0.308,0.324,4,189cm/105kg,1984년 01월 27일,내야수(우투우타),양목초-신월중-중앙고-성균관대-한화,11000만원,0.632,189.0,105.0,29.394473838918284,1984.0,30.0,내야수,13,6년차 이상,0.010752688172043012,안타형,1.2542906681891681,0.2550391025317975,90
69,김태완,2014,한화,0.258,89,186,26,48,8,0,7,77,39,0,0,24,3,51,10,0.414,0.35,1,189cm/105kg,1984년 01월 27일,내야수(우투우타),양목초-신월중-중앙고-성균관대-한화,11000만원,0.764,189.0,105.0,29.394473838918284,1984.0,31.0,내야수,13,6년차 이상,0.03763440860215054,장타형,1.466533422296768,0.32447051968315993,80
71,김하성,2015,넥센,0.29,140,511,89,148,35,5,19,250,73,22,4,56,5,115,10,0.489,0.362,21,175cm/76kg,1995년 10월 17일,내야수(우투우타),부천북초-부천중-야탑고,10000만원,0.851,175.0,76.0,24.816326530612244,1995.0,21.0,내야수,5,5년차 이하,0.03718199608610567,장타형,0.8523812879816057,0.23978297422625405,140
71,김하성,2016,넥센,0.281,144,526,92,148,29,7,20,251,84,28,15,60,6,80,7,0.477,0.358,21,175cm/76kg,1995년 10월 17일,내야수(우투우타),부천북초-부천중-야탑고,10000만원,0.835,175.0,76.0,24.816326530612244,1995.0,22.0,내야수,5,5년차 이하,0.03802281368821293,장타형,0.8519417693925343,0.22807811705065864,143
71,김하성,2017,넥센,0.302,141,526,90,159,36,3,23,270,114,16,8,58,8,65,8,0.513,0.376,18,175cm/76kg,1995년 10월 17일,내야수(우투우타),부천북초-부천중-야탑고,10000만원,0.889,175.0,76.0,24.816326530612244,1995.0,23.0,내야수,5,5년차 이하,0.043726235741444866,장타형,0.8464926359864767,0.2523468590966778,141
71,김하성,2018,넥센,0.288,129,511,95,147,27,4,20,242,84,8,2,54,5,81,16,0.474,0.358,13,175cm/76kg,1995년 10월 17일,내야수(우투우타),부천북초-부천중-야탑고,10000만원,0.8320000000000001,175.0,76.0,24.816326530612244,1995.0,24.0,내야수,5,5년차 이하,0.03913894324853229,장타형,0.8826690326014547,0.25225631784424,129
72,김헌곤,2014,삼성,0.26,76,123,17,32,5,3,3,52,20,2,2,13,6,20,1,0.423,0.359,1,174cm/81kg,1988년 11월 09일,외야수(우투우타),회원초-경복중-제주관광고-영남대-삼성-상무,7000만원,0.782,174.0,81.0,26.7538644470868,1988.0,27.0,외야수,8,6년차 이상,0.024390243902439025,안타형,1.3877225166459437,0.3215780062612235,52
72,김헌곤,2017,삼성,0.264,123,356,51,94,13,2,9,138,47,11,2,29,8,45,11,0.388,0.331,2,174cm/81kg,1988년 11월 09일,외야수(우투우타),회원초-경복중-제주관광고-영남대-삼성-상무,7000만원,0.7190000000000001,174.0,81.0,26.7538644470868,1988.0,30.0,외야수,8,6년차 이상,0.025280898876404494,안타형,1.1548734950265431,0.272847305257733,114
72,김헌곤,2018,삼성,0.3,141,513,77,154,26,2,11,217,71,22,9,54,10,70,13,0.423,0.375,0,174cm/81kg,1988년 11월 09일,외야수(우투우타),회원초-경복중-제주관광고-영남대-삼성-상무,7000만원,0.7979999999999999,174.0,81.0,26.7538644470868,1988.0,31.0,외야수,8,6년차 이상,0.021442495126705652,안타형,0.8352991048503065,0.2454072187607652,137
73,김현수,2007,두산,0.273,99,319,33,87,19,3,5,127,32,5,2,26,5,46,12,0.398,0.335,3,188cm/100kg,1988년 01월 12일,외야수(우투좌타),쌍문초-신일중-신일고-두산-볼티모어-필라델피아,,0.7330000000000001,188.0,100.0,28.293345405160707,1988.0,20.0,외야수,13,6년차 이상,0.01567398119122257,안타형,1.04029339225192,0.2743412609081018,96
73,김현수,2008,두산,0.357,126,470,83,168,34,5,9,239,89,13,8,80,5,40,12,0.509,0.454,1,188cm/100kg,1988년 01월 12일,외야수(우투좌타),쌍문초-신일중-신일고-두산-볼티모어-필라델피아,,0.963,188.0,100.0,28.293345405160707,1988.0,21.0,외야수,13,6년차 이상,0.019148936170212766,장타형,0.7430409212208872,0.2594698896903338,125
73,김현수,2009,두산,0.357,133,482,97,172,31,6,23,284,104,6,6,80,4,59,7,0.589,0.448,3,188cm/100kg,1988년 01월 12일,외야수(우투좌타),쌍문초-신일중-신일고-두산-볼티모어-필라델피아,,1.037,188.0,100.0,28.293345405160707,1988.0,22.0,외야수,13,6년차 이상,0.04771784232365145,장타형,0.8013957877705057,0.27898214265995797,133
73,김현수,2010,두산,0.317,132,473,88,150,29,0,24,251,89,4,8,78,6,64,9,0.531,0.414,3,188cm/100kg,1988년 01월 12일,외야수(우투좌타),쌍문초-신일중-신일고-두산-볼티모어-필라델피아,,0.945,188.0,100.0,28.293345405160707,1988.0,23.0,외야수,13,6년차 이상,0.0507399577167019,장타형,0.8406490751178431,0.26323354877427413,132
73,김현수,2011,두산,0.301,130,475,71,143,25,2,13,211,91,5,3,71,6,63,15,0.444,0.392,7,188cm/100kg,1988년 01월 12일,외야수(우투좌타),쌍문초-신일중-신일고-두산-볼티모어-필라델피아,,0.8360000000000001,188.0,100.0,28.293345405160707,1988.0,24.0,외야수,13,6년차 이상,0.02736842105263158,장타형,0.8372101012649426,0.2549488641707325,129
73,김현수,2012,두산,0.291,122,437,47,127,17,1,7,167,65,6,3,46,3,50,9,0.382,0.358,4,188cm/100kg,1988년 01월 12일,외야수(우투좌타),쌍문초-신일중-신일고-두산-볼티모어-필라델피아,,0.74,188.0,100.0,28.293345405160707,1988.0,25.0,외야수,13,6년차 이상,0.016018306636155607,장타형,0.8095143719724014,0.23226149267472618,121
73,김현수,2013,두산,0.302,122,434,63,131,23,1,16,204,90,2,4,62,2,71,6,0.47,0.382,2,188cm/100kg,1988년 01월 12일,외야수(우투좌타),쌍문초-신일중-신일고-두산-볼티모어-필라델피아,,0.852,188.0,100.0,28.293345405160707,1988.0,26.0,외야수,13,6년차 이상,0.03686635944700461,장타형,0.8831047979657303,0.2635934018170437,121
73,김현수,2014,두산,0.322,125,463,75,149,26,0,17,226,90,2,0,53,7,45,10,0.488,0.396,1,188cm/100kg,1988년 01월 12일,외야수(우투좌타),쌍문초-신일중-신일고-두산-볼티모어-필라델피아,,0.884,188.0,100.0,28.293345405160707,1988.0,27.0,외야수,13,6년차 이상,0.0367170626349892,장타형,0.8373595966941482,0.2638240969317696,125
73,김현수,2015,두산,0.326,141,512,103,167,26,0,28,277,121,11,5,101,8,63,13,0.541,0.438,1,188cm/100kg,1988년 01월 12일,외야수(우투좌타),쌍문초-신일중-신일고-두산-볼티모어-필라델피아,,0.979,188.0,100.0,28.293345405160707,1988.0,28.0,외야수,13,6년차 이상,0.0546875,장타형,0.8132875275132356,0.26311678047325365,141
73,김현수,2018,LG,0.362,117,453,95,164,39,2,20,267,101,1,3,47,1,61,9,0.589,0.415,5,188cm/100kg,1988년 01월 12일,외야수(우투좌타),쌍문초-신일중-신일고-두산-볼티모어-필라델피아,,1.004,188.0,100.0,28.293345405160707,1988.0,31.0,외야수,13,6년차 이상,0.04415011037527594,장타형,0.7198585868584256,0.25892349456090097,117
75,김혜성,2018,넥센,0.27,136,430,79,116,15,6,5,158,45,31,6,33,5,119,6,0.3670000000000001,0.328,16,179cm/78kg,1999년 01월 27일,내야수(우투좌타),문촌초(고양시리틀)-동산중-동산고,13000만원,0.6950000000000001,179.0,78.0,24.343809494085704,1999.0,20.0,내야수,2,5년차 이하,0.011627906976744186,안타형,0.9958188494159167,0.2656877340040007,122
76,김회성,2014,한화,0.236,59,140,21,33,8,1,6,61,18,0,0,14,4,45,4,0.436,0.321,4,190cm/92kg,1985년 12월 04일,내야수(우투우타),대전신흥초-한밭중-세광고-경성대-한화-경찰,10000만원,0.757,190.0,92.0,25.48476454293629,1985.0,30.0,내야수,10,6년차 이상,0.04285714285714286,장타형,1.4158428001365262,0.31062732948449845,55
76,김회성,2015,한화,0.209,83,225,36,47,10,2,16,109,35,2,4,28,10,58,4,0.484,0.321,7,190cm/92kg,1985년 12월 04일,내야수(우투우타),대전신흥초-한밭중-세광고-경성대-한화-경찰,10000만원,0.8049999999999999,190.0,92.0,25.48476454293629,1985.0,31.0,내야수,10,6년차 이상,0.07111111111111111,장타형,1.2972175667686947,0.2614089945155097,77
77,나경민,2017,롯데,0.256,97,117,37,30,5,2,1,42,11,20,3,7,2,37,1,0.359,0.307,0,177cm/80kg,1991년 12월 12일,외야수(좌투좌타),둔촌초-잠신중-덕수고,,0.6659999999999999,177.0,80.0,25.53544639152223,1991.0,27.0,외야수,3,5년차 이하,0.008547008547008548,안타형,1.3281068672261476,0.30005377370664815,45
79,나성범,2013,NC,0.243,104,404,55,98,18,5,14,168,64,12,2,33,15,95,7,0.416,0.319,3,183cm/100kg,1989년 10월 03일,외야수(좌투좌타),광주대성초-진흥중-진흥고-연세대,30000만원,0.735,183.0,100.0,29.860551225775623,1989.0,25.0,외야수,6,6년차 이상,0.034653465346534656,장타형,0.9210302042870915,0.21446424468415767,104
79,나성범,2014,NC,0.329,123,477,88,157,28,5,30,285,101,14,5,42,15,128,4,0.597,0.4,3,183cm/100kg,1989년 10월 03일,외야수(좌투좌타),광주대성초-진흥중-진흥고-연세대,30000만원,0.997,183.0,100.0,29.860551225775623,1989.0,26.0,외야수,6,6년차 이상,0.06289308176100629,장타형,0.9210302042870915,0.21446424468415767,104
79,나성범,2015,NC,0.326,144,564,112,184,34,5,28,312,135,23,4,32,15,127,9,0.5529999999999999,0.373,6,183cm/100kg,1989년 10월 03일,외야수(좌투좌타),광주대성초-진흥중-진흥고-연세대,30000만원,0.926,183.0,100.0,29.860551225775623,1989.0,27.0,외야수,6,6년차 이상,0.04964539007092199,장타형,0.9210302042870915,0.21446424468415767,104
79,나성범,2016,NC,0.309,144,572,116,177,37,2,22,284,113,7,4,67,9,136,4,0.4970000000000001,0.388,8,183cm/100kg,1989년 10월 03일,외야수(좌투좌타),광주대성초-진흥중-진흥고-연세대,30000만원,0.885,183.0,100.0,29.860551225775623,1989.0,28.0,외야수,6,6년차 이상,0.038461538461538464,장타형,0.9210302042870915,0.21446424468415767,104
79,나성범,2017,NC,0.347,125,498,103,173,42,2,24,291,99,17,7,48,12,116,8,0.584,0.415,8,183cm/100kg,1989년 10월 03일,외야수(좌투좌타),광주대성초-진흥중-진흥고-연세대,30000만원,0.999,183.0,100.0,29.860551225775623,1989.0,29.0,외야수,6,6년차 이상,0.04819277108433735,장타형,0.8161307816207674,0.24502815364864242,144
79,나성범,2018,NC,0.318,144,556,110,177,36,3,23,288,91,15,2,44,15,131,11,0.518,0.381,3,183cm/100kg,1989년 10월 03일,외야수(좌투좌타),광주대성초-진흥중-진흥고-연세대,30000만원,0.899,183.0,100.0,29.860551225775623,1989.0,30.0,외야수,6,6년차 이상,0.04136690647482014,장타형,0.8352602876694676,0.28371264379556227,124
82,나종덕,2018,롯데,0.124,106,177,15,22,3,0,2,31,11,0,0,12,5,85,2,0.175,0.201,4,185cm/99kg,1998년 03월 16일,포수(우투우타),무학초-창원신월중-용마고,15000만원,0.376,185.0,99.0,28.926223520818112,1998.0,21.0,포수,2,5년차 이하,0.011299435028248588,안타형,2.1153426146047667,0.20979323873240688,81
83,나주환,2005,두산,0.27,99,174,21,47,9,0,1,59,19,8,3,10,4,36,5,0.339,0.321,4,180cm/84kg,1984년 06월 14일,내야수(우투우타),성동초(월드리틀)-휘문중-북일고-두산,10000만원,0.66,180.0,84.0,25.925925925925924,1984.0,22.0,내야수,16,6년차 이상,0.005747126436781609,안타형,1.2782511494122872,0.3510559316139542,69
83,나주환,2006,두산,0.232,114,233,20,54,8,2,3,75,30,2,7,18,6,37,4,0.322,0.299,13,180cm/84kg,1984년 06월 14일,내야수(우투우타),성동초(월드리틀)-휘문중-북일고-두산,10000만원,0.621,180.0,84.0,25.925925925925924,1984.0,23.0,내야수,16,6년차 이상,0.012875536480686695,안타형,1.2764835613159942,0.29712903871082036,89
83,나주환,2007,SK,0.243,117,284,30,69,13,2,2,92,27,3,4,22,4,42,6,0.324,0.301,15,180cm/84kg,1984년 06월 14일,내야수(우투우타),성동초(월드리틀)-휘문중-북일고-두산,10000만원,0.625,180.0,84.0,25.925925925925924,1984.0,24.0,내야수,16,6년차 이상,0.007042253521126761,안타형,1.250748253571721,0.28004174734058657,106
83,나주환,2008,SK,0.247,118,361,43,89,16,3,3,120,46,14,5,26,6,64,12,0.332,0.303,17,180cm/84kg,1984년 06월 14일,내야수(우투우타),성동초(월드리틀)-휘문중-북일고-두산,10000만원,0.635,180.0,84.0,25.925925925925924,1984.0,25.0,내야수,16,6년차 이상,0.008310249307479225,안타형,0.9845358631360518,0.23426679243371232,112
83,나주환,2009,SK,0.288,118,382,60,110,13,0,15,168,65,21,9,41,7,74,8,0.44,0.364,15,180cm/84kg,1984년 06월 14일,내야수(우투우타),성동초(월드리틀)-휘문중-북일고-두산,10000만원,0.804,180.0,84.0,25.925925925925924,1984.0,26.0,내야수,16,6년차 이상,0.03926701570680628,장타형,0.9687340853144903,0.264453270416312,116
83,나주환,2010,SK,0.269,100,305,49,82,13,2,7,120,42,14,6,25,5,74,3,0.393,0.332,13,180cm/84kg,1984년 06월 14일,내야수(우투우타),성동초(월드리틀)-휘문중-북일고-두산,10000만원,0.7250000000000001,180.0,84.0,25.925925925925924,1984.0,27.0,내야수,16,6년차 이상,0.022950819672131147,안타형,0.9609693250614736,0.24123302129120497,97
83,나주환,2014,SK,0.273,127,422,64,115,25,0,7,161,51,10,3,36,3,101,8,0.382,0.332,10,180cm/84kg,1984년 06월 14일,내야수(우투우타),성동초(월드리틀)-휘문중-북일고-두산,10000만원,0.7140000000000001,180.0,84.0,25.925925925925924,1984.0,31.0,내야수,16,6년차 이상,0.016587677725118485,안타형,0.877935605248274,0.22639032807335494,125
83,나주환,2015,SK,0.268,96,246,31,66,15,0,5,96,22,3,5,12,2,47,9,0.39,0.307,7,180cm/84kg,1984년 06월 14일,내야수(우투우타),성동초(월드리틀)-휘문중-북일고-두산,10000만원,0.6970000000000001,180.0,84.0,25.925925925925924,1984.0,32.0,내야수,16,6년차 이상,0.02032520325203252,안타형,1.1714725696055068,0.29819301771776535,88
83,나주환,2017,SK,0.291,122,419,69,122,24,1,19,205,65,0,3,19,5,85,15,0.489,0.329,7,180cm/84kg,1984년 06월 14일,내야수(우투우타),성동초(월드리틀)-휘문중-북일고-두산,10000만원,0.8180000000000001,180.0,84.0,25.925925925925924,1984.0,34.0,내야수,16,6년차 이상,0.045346062052505964,장타형,0.9414344472515529,0.2727431101530224,115
83,나주환,2018,SK,0.262,119,362,54,95,24,0,12,155,56,5,6,38,5,66,2,0.428,0.339,13,180cm/84kg,1984년 06월 14일,내야수(우투우타),성동초(월드리틀)-휘문중-북일고-두산,10000만원,0.767,180.0,84.0,25.925925925925924,1984.0,35.0,내야수,16,6년차 이상,0.03314917127071823,안타형,1.065151137485207,0.2753170828068804,116
84,나지완,2008,KIA,0.295,73,200,25,59,12,1,6,91,30,1,2,28,6,44,2,0.455,0.391,0,182cm/105kg,1985년 05월 19일,외야수(우투우타),수유초-신일중-신일고-단국대,10000만원,0.8460000000000001,182.0,105.0,31.69907016060862,1985.0,24.0,외야수,11,6년차 이상,0.03,장타형,1.1606306489227975,0.32372492119464297,68
84,나지완,2009,KIA,0.263,128,384,58,101,12,0,23,182,73,4,1,58,8,90,9,0.474,0.368,1,182cm/105kg,1985년 05월 19일,외야수(우투우타),수유초-신일중-신일고-단국대,10000만원,0.8420000000000001,182.0,105.0,31.69907016060862,1985.0,25.0,외야수,11,6년차 이상,0.059895833333333336,장타형,1.105144671818211,0.2768709005851444,126
84,나지완,2010,KIA,0.215,109,316,42,68,11,0,15,124,53,3,2,45,18,82,9,0.392,0.343,0,182cm/105kg,1985년 05월 19일,외야수(우투우타),수유초-신일중-신일고-단국대,10000만원,0.7350000000000001,182.0,105.0,31.69907016060862,1985.0,26.0,외야수,11,6년차 이상,0.04746835443037975,장타형,1.17896621054093,0.23919410617705408,104
84,나지완,2011,KIA,0.302,85,291,41,88,9,0,18,151,66,0,1,35,4,63,4,0.519,0.384,0,182cm/105kg,1985년 05월 19일,외야수(우투우타),수유초-신일중-신일고-단국대,10000만원,0.903,182.0,105.0,31.69907016060862,1985.0,27.0,외야수,11,6년차 이상,0.061855670103092786,장타형,0.9899549885538551,0.2907750142850343,85
84,나지완,2012,KIA,0.274,124,398,40,109,17,1,11,161,56,7,3,56,13,93,9,0.405,0.377,0,182cm/105kg,1985년 05월 19일,외야수(우투우타),수유초-신일중-신일고-단국대,10000만원,0.782,182.0,105.0,31.69907016060862,1985.0,28.0,외야수,11,6년차 이상,0.02763819095477387,장타형,0.9664394927904129,0.24979556289063676,122
84,나지완,2013,KIA,0.287,125,435,57,125,18,0,21,206,96,7,3,62,18,111,12,0.474,0.394,4,182cm/105kg,1985년 05월 19일,외야수(우투우타),수유초-신일중-신일고-단국대,10000만원,0.868,182.0,105.0,31.69907016060862,1985.0,29.0,외야수,11,6년차 이상,0.04827586206896552,장타형,0.9249888827017666,0.2552969316256876,125
84,나지완,2014,KIA,0.312,118,398,64,124,22,0,19,203,79,3,3,54,12,97,9,0.51,0.404,0,182cm/105kg,1985년 05월 19일,외야수(우투우타),수유초-신일중-신일고-단국대,10000만원,0.914,182.0,105.0,31.69907016060862,1985.0,30.0,외야수,11,6년차 이상,0.04773869346733668,장타형,1.0030188140846172,0.2988880776453299,116
84,나지완,2015,KIA,0.253,116,304,34,77,16,0,7,114,31,3,1,46,16,79,10,0.375,0.378,1,182cm/105kg,1985년 05월 19일,외야수(우투우타),수유초-신일중-신일고-단국대,10000만원,0.753,182.0,105.0,31.69907016060862,1985.0,31.0,외야수,11,6년차 이상,0.023026315789473683,안타형,1.2139699481929616,0.3231580438413974,107
84,나지완,2016,KIA,0.308,118,380,84,117,21,2,25,217,90,6,3,85,17,90,8,0.5710000000000001,0.451,1,182cm/105kg,1985년 05월 19일,외야수(우투우타),수유초-신일중-신일고-단국대,10000만원,1.022,182.0,105.0,31.69907016060862,1985.0,32.0,외야수,11,6년차 이상,0.06578947368421052,장타형,0.9128416760665135,0.27681452595763295,113
84,나지완,2017,KIA,0.301,137,459,85,138,20,3,27,245,94,1,1,62,23,105,10,0.534,0.405,1,182cm/105kg,1985년 05월 19일,외야수(우투우타),수유초-신일중-신일고-단국대,10000만원,0.939,182.0,105.0,31.69907016060862,1985.0,33.0,외야수,11,6년차 이상,0.058823529411764705,장타형,0.8300198626995422,0.24828865769394948,135
84,나지완,2018,KIA,0.271,114,317,50,86,18,0,26,182,78,0,0,38,19,81,14,0.574,0.377,0,182cm/105kg,1985년 05월 19일,외야수(우투우타),수유초-신일중-신일고-단국대,10000만원,0.951,182.0,105.0,31.69907016060862,1985.0,34.0,외야수,11,6년차 이상,0.08201892744479496,장타형,1.1726571583322212,0.3028467798812112,109
86,노수광,2016,KIA,0.309,77,207,43,64,4,2,4,84,30,12,2,20,1,46,0,0.406,0.373,1,180cm/80kg,1990년 08월 06일,외야수(우투좌타),대전유천초-청주중-청주고-건국대-한화-KIA,,0.779,180.0,80.0,24.691358024691358,1990.0,27.0,외야수,5,5년차 이하,0.01932367149758454,안타형,0.9699090742553579,0.30531277579382365,62
86,노수광,2017,SK,0.285,131,382,72,109,18,3,6,151,39,16,9,25,9,84,3,0.395,0.34,5,180cm/80kg,1990년 08월 06일,외야수(우투좌타),대전유천초-청주중-청주고-건국대-한화-KIA,,0.7350000000000001,180.0,80.0,24.691358024691358,1990.0,28.0,외야수,5,5년차 이하,0.015706806282722512,안타형,0.9674133211236673,0.28699928526668794,105
86,노수광,2018,SK,0.313,135,515,93,161,21,8,8,222,53,25,4,48,13,86,3,0.431,0.383,2,180cm/80kg,1990년 08월 06일,외야수(우투좌타),대전유천초-청주중-청주고-건국대-한화-KIA,,0.8140000000000001,180.0,80.0,24.691358024691358,1990.0,29.0,외야수,5,5년차 이하,0.015533980582524271,안타형,0.7881853207556102,0.25041304461506364,128
